51 times 0 equals 0
51 times 1 equals 51
51 times 2 equals 102
51 times 3 equals 153
51 times 4 equals 204
51 times 5 equals 255
51 times 6 equals 306
51 times 7 equals 357
51 times 8 equals 408
51 times 9 equals 459
51 times 10 equals 510
51 times 11 equals 561
51 times 12 equals 612
51 times 13 equals 663
51 times 14 equals 714
51 times 15 equals 765
51 times 16 equals 816
51 times 17 equals 867
51 times 18 equals 918
51 times 19 equals 969
51 times 20 equals 1020
51 times 21 equals 1071
51 times 22 equals 1122
51 times 23 equals 1173
51 times 24 equals 1224
51 times 25 equals 1275
51 times 26 equals 1326
51 times 27 equals 1377
51 times 28 equals 1428
51 times 29 equals 1479
51 times 30 equals 1530
51 times 31 equals 1581
51 times 32 equals 1632
51 times 33 equals 1683
51 times 34 equals 1734
51 times 35 equals 1785
51 times 36 equals 1836
51 times 37 equals 1887
51 times 38 equals 1938
51 times 39 equals 1989
51 times 40 equals 2040
51 times 41 equals 2091
51 times 42 equals 2142
51 times 43 equals 2193
51 times 44 equals 2244
51 times 45 equals 2295
51 times 46 equals 2346
51 times 47 equals 2397
51 times 48 equals 2448
51 times 49 equals 2499
51 times 50 equals 2550
51 times 51 equals 2601
51 times 52 equals 2652
51 times 53 equals 2703
51 times 54 equals 2754
51 times 55 equals 2805
51 times 56 equals 2856
51 times 57 equals 2907
51 times 58 equals 2958
51 times 59 equals 3009
51 times 60 equals 3060
51 times 61 equals 3111
51 times 62 equals 3162
51 times 63 equals 3213
51 times 64 equals 3264
51 times 65 equals 3315
51 times 66 equals 3366
51 times 67 equals 3417
51 times 68 equals 3468
51 times 69 equals 3519
51 times 70 equals 3570
51 times 71 equals 3621
51 times 72 equals 3672
51 times 73 equals 3723
51 times 74 equals 3774
51 times 75 equals 3825
51 times 76 equals 3876
51 times 77 equals 3927
51 times 78 equals 3978
51 times 79 equals 4029
51 times 80 equals 4080
51 times 81 equals 4131
51 times 82 equals 4182
51 times 83 equals 4233
51 times 84 equals 4284
51 times 85 equals 4335
51 times 86 equals 4386
51 times 87 equals 4437
51 times 88 equals 4488
51 times 89 equals 4539
51 times 90 equals 4590
51 times 91 equals 4641
51 times 92 equals 4692
51 times 93 equals 4743
51 times 94 equals 4794
51 times 95 equals 4845
51 times 96 equals 4896
51 times 97 equals 4947
51 times 98 equals 4998
51 times 99 equals 5049
51 times 100 equals 5100
