21 times 0 equals 0
21 times 1 equals 21
21 times 2 equals 42
21 times 3 equals 63
21 times 4 equals 84
21 times 5 equals 105
21 times 6 equals 126
21 times 7 equals 147
21 times 8 equals 168
21 times 9 equals 189
21 times 10 equals 210
21 times 11 equals 231
21 times 12 equals 252
21 times 13 equals 273
21 times 14 equals 294
21 times 15 equals 315
21 times 16 equals 336
21 times 17 equals 357
21 times 18 equals 378
21 times 19 equals 399
21 times 20 equals 420
21 times 21 equals 441
21 times 22 equals 462
21 times 23 equals 483
21 times 24 equals 504
21 times 25 equals 525
21 times 26 equals 546
21 times 27 equals 567
21 times 28 equals 588
21 times 29 equals 609
21 times 30 equals 630
21 times 31 equals 651
21 times 32 equals 672
21 times 33 equals 693
21 times 34 equals 714
21 times 35 equals 735
21 times 36 equals 756
21 times 37 equals 777
21 times 38 equals 798
21 times 39 equals 819
21 times 40 equals 840
21 times 41 equals 861
21 times 42 equals 882
21 times 43 equals 903
21 times 44 equals 924
21 times 45 equals 945
21 times 46 equals 966
21 times 47 equals 987
21 times 48 equals 1008
21 times 49 equals 1029
21 times 50 equals 1050
21 times 51 equals 1071
21 times 52 equals 1092
21 times 53 equals 1113
21 times 54 equals 1134
21 times 55 equals 1155
21 times 56 equals 1176
21 times 57 equals 1197
21 times 58 equals 1218
21 times 59 equals 1239
21 times 60 equals 1260
21 times 61 equals 1281
21 times 62 equals 1302
21 times 63 equals 1323
21 times 64 equals 1344
21 times 65 equals 1365
21 times 66 equals 1386
21 times 67 equals 1407
21 times 68 equals 1428
21 times 69 equals 1449
21 times 70 equals 1470
21 times 71 equals 1491
21 times 72 equals 1512
21 times 73 equals 1533
21 times 74 equals 1554
21 times 75 equals 1575
21 times 76 equals 1596
21 times 77 equals 1617
21 times 78 equals 1638
21 times 79 equals 1659
21 times 80 equals 1680
21 times 81 equals 1701
21 times 82 equals 1722
21 times 83 equals 1743
21 times 84 equals 1764
21 times 85 equals 1785
21 times 86 equals 1806
21 times 87 equals 1827
21 times 88 equals 1848
21 times 89 equals 1869
21 times 90 equals 1890
21 times 91 equals 1911
21 times 92 equals 1932
21 times 93 equals 1953
21 times 94 equals 1974
21 times 95 equals 1995
21 times 96 equals 2016
21 times 97 equals 2037
21 times 98 equals 2058
21 times 99 equals 2079
21 times 100 equals 2100
