70 times 0 equals 0
70 times 1 equals 70
70 times 2 equals 140
70 times 3 equals 210
70 times 4 equals 280
70 times 5 equals 350
70 times 6 equals 420
70 times 7 equals 490
70 times 8 equals 560
70 times 9 equals 630
70 times 10 equals 700
70 times 11 equals 770
70 times 12 equals 840
70 times 13 equals 910
70 times 14 equals 980
70 times 15 equals 1050
70 times 16 equals 1120
70 times 17 equals 1190
70 times 18 equals 1260
70 times 19 equals 1330
70 times 20 equals 1400
70 times 21 equals 1470
70 times 22 equals 1540
70 times 23 equals 1610
70 times 24 equals 1680
70 times 25 equals 1750
70 times 26 equals 1820
70 times 27 equals 1890
70 times 28 equals 1960
70 times 29 equals 2030
70 times 30 equals 2100
70 times 31 equals 2170
70 times 32 equals 2240
70 times 33 equals 2310
70 times 34 equals 2380
70 times 35 equals 2450
70 times 36 equals 2520
70 times 37 equals 2590
70 times 38 equals 2660
70 times 39 equals 2730
70 times 40 equals 2800
70 times 41 equals 2870
70 times 42 equals 2940
70 times 43 equals 3010
70 times 44 equals 3080
70 times 45 equals 3150
70 times 46 equals 3220
70 times 47 equals 3290
70 times 48 equals 3360
70 times 49 equals 3430
70 times 50 equals 3500
70 times 51 equals 3570
70 times 52 equals 3640
70 times 53 equals 3710
70 times 54 equals 3780
70 times 55 equals 3850
70 times 56 equals 3920
70 times 57 equals 3990
70 times 58 equals 4060
70 times 59 equals 4130
70 times 60 equals 4200
70 times 61 equals 4270
70 times 62 equals 4340
70 times 63 equals 4410
70 times 64 equals 4480
70 times 65 equals 4550
70 times 66 equals 4620
70 times 67 equals 4690
70 times 68 equals 4760
70 times 69 equals 4830
70 times 70 equals 4900
70 times 71 equals 4970
70 times 72 equals 5040
70 times 73 equals 5110
70 times 74 equals 5180
70 times 75 equals 5250
70 times 76 equals 5320
70 times 77 equals 5390
70 times 78 equals 5460
70 times 79 equals 5530
70 times 80 equals 5600
70 times 81 equals 5670
70 times 82 equals 5740
70 times 83 equals 5810
70 times 84 equals 5880
70 times 85 equals 5950
70 times 86 equals 6020
70 times 87 equals 6090
70 times 88 equals 6160
70 times 89 equals 6230
70 times 90 equals 6300
70 times 91 equals 6370
70 times 92 equals 6440
70 times 93 equals 6510
70 times 94 equals 6580
70 times 95 equals 6650
70 times 96 equals 6720
70 times 97 equals 6790
70 times 98 equals 6860
70 times 99 equals 6930
70 times 100 equals 7000
