89 times 0 equals 0
89 times 1 equals 89
89 times 2 equals 178
89 times 3 equals 267
89 times 4 equals 356
89 times 5 equals 445
89 times 6 equals 534
89 times 7 equals 623
89 times 8 equals 712
89 times 9 equals 801
89 times 10 equals 890
89 times 11 equals 979
89 times 12 equals 1068
89 times 13 equals 1157
89 times 14 equals 1246
89 times 15 equals 1335
89 times 16 equals 1424
89 times 17 equals 1513
89 times 18 equals 1602
89 times 19 equals 1691
89 times 20 equals 1780
89 times 21 equals 1869
89 times 22 equals 1958
89 times 23 equals 2047
89 times 24 equals 2136
89 times 25 equals 2225
89 times 26 equals 2314
89 times 27 equals 2403
89 times 28 equals 2492
89 times 29 equals 2581
89 times 30 equals 2670
89 times 31 equals 2759
89 times 32 equals 2848
89 times 33 equals 2937
89 times 34 equals 3026
89 times 35 equals 3115
89 times 36 equals 3204
89 times 37 equals 3293
89 times 38 equals 3382
89 times 39 equals 3471
89 times 40 equals 3560
89 times 41 equals 3649
89 times 42 equals 3738
89 times 43 equals 3827
89 times 44 equals 3916
89 times 45 equals 4005
89 times 46 equals 4094
89 times 47 equals 4183
89 times 48 equals 4272
89 times 49 equals 4361
89 times 50 equals 4450
89 times 51 equals 4539
89 times 52 equals 4628
89 times 53 equals 4717
89 times 54 equals 4806
89 times 55 equals 4895
89 times 56 equals 4984
89 times 57 equals 5073
89 times 58 equals 5162
89 times 59 equals 5251
89 times 60 equals 5340
89 times 61 equals 5429
89 times 62 equals 5518
89 times 63 equals 5607
89 times 64 equals 5696
89 times 65 equals 5785
89 times 66 equals 5874
89 times 67 equals 5963
89 times 68 equals 6052
89 times 69 equals 6141
89 times 70 equals 6230
89 times 71 equals 6319
89 times 72 equals 6408
89 times 73 equals 6497
89 times 74 equals 6586
89 times 75 equals 6675
89 times 76 equals 6764
89 times 77 equals 6853
89 times 78 equals 6942
89 times 79 equals 7031
89 times 80 equals 7120
89 times 81 equals 7209
89 times 82 equals 7298
89 times 83 equals 7387
89 times 84 equals 7476
89 times 85 equals 7565
89 times 86 equals 7654
89 times 87 equals 7743
89 times 88 equals 7832
89 times 89 equals 7921
89 times 90 equals 8010
89 times 91 equals 8099
89 times 92 equals 8188
89 times 93 equals 8277
89 times 94 equals 8366
89 times 95 equals 8455
89 times 96 equals 8544
89 times 97 equals 8633
89 times 98 equals 8722
89 times 99 equals 8811
89 times 100 equals 8900
