95 times 0 equals 0
95 times 1 equals 95
95 times 2 equals 190
95 times 3 equals 285
95 times 4 equals 380
95 times 5 equals 475
95 times 6 equals 570
95 times 7 equals 665
95 times 8 equals 760
95 times 9 equals 855
95 times 10 equals 950
95 times 11 equals 1045
95 times 12 equals 1140
95 times 13 equals 1235
95 times 14 equals 1330
95 times 15 equals 1425
95 times 16 equals 1520
95 times 17 equals 1615
95 times 18 equals 1710
95 times 19 equals 1805
95 times 20 equals 1900
95 times 21 equals 1995
95 times 22 equals 2090
95 times 23 equals 2185
95 times 24 equals 2280
95 times 25 equals 2375
95 times 26 equals 2470
95 times 27 equals 2565
95 times 28 equals 2660
95 times 29 equals 2755
95 times 30 equals 2850
95 times 31 equals 2945
95 times 32 equals 3040
95 times 33 equals 3135
95 times 34 equals 3230
95 times 35 equals 3325
95 times 36 equals 3420
95 times 37 equals 3515
95 times 38 equals 3610
95 times 39 equals 3705
95 times 40 equals 3800
95 times 41 equals 3895
95 times 42 equals 3990
95 times 43 equals 4085
95 times 44 equals 4180
95 times 45 equals 4275
95 times 46 equals 4370
95 times 47 equals 4465
95 times 48 equals 4560
95 times 49 equals 4655
95 times 50 equals 4750
95 times 51 equals 4845
95 times 52 equals 4940
95 times 53 equals 5035
95 times 54 equals 5130
95 times 55 equals 5225
95 times 56 equals 5320
95 times 57 equals 5415
95 times 58 equals 5510
95 times 59 equals 5605
95 times 60 equals 5700
95 times 61 equals 5795
95 times 62 equals 5890
95 times 63 equals 5985
95 times 64 equals 6080
95 times 65 equals 6175
95 times 66 equals 6270
95 times 67 equals 6365
95 times 68 equals 6460
95 times 69 equals 6555
95 times 70 equals 6650
95 times 71 equals 6745
95 times 72 equals 6840
95 times 73 equals 6935
95 times 74 equals 7030
95 times 75 equals 7125
95 times 76 equals 7220
95 times 77 equals 7315
95 times 78 equals 7410
95 times 79 equals 7505
95 times 80 equals 7600
95 times 81 equals 7695
95 times 82 equals 7790
95 times 83 equals 7885
95 times 84 equals 7980
95 times 85 equals 8075
95 times 86 equals 8170
95 times 87 equals 8265
95 times 88 equals 8360
95 times 89 equals 8455
95 times 90 equals 8550
95 times 91 equals 8645
95 times 92 equals 8740
95 times 93 equals 8835
95 times 94 equals 8930
95 times 95 equals 9025
95 times 96 equals 9120
95 times 97 equals 9215
95 times 98 equals 9310
95 times 99 equals 9405
95 times 100 equals 9500
