72 times 0 equals 0
72 times 1 equals 72
72 times 2 equals 144
72 times 3 equals 216
72 times 4 equals 288
72 times 5 equals 360
72 times 6 equals 432
72 times 7 equals 504
72 times 8 equals 576
72 times 9 equals 648
72 times 10 equals 720
72 times 11 equals 792
72 times 12 equals 864
72 times 13 equals 936
72 times 14 equals 1008
72 times 15 equals 1080
72 times 16 equals 1152
72 times 17 equals 1224
72 times 18 equals 1296
72 times 19 equals 1368
72 times 20 equals 1440
72 times 21 equals 1512
72 times 22 equals 1584
72 times 23 equals 1656
72 times 24 equals 1728
72 times 25 equals 1800
72 times 26 equals 1872
72 times 27 equals 1944
72 times 28 equals 2016
72 times 29 equals 2088
72 times 30 equals 2160
72 times 31 equals 2232
72 times 32 equals 2304
72 times 33 equals 2376
72 times 34 equals 2448
72 times 35 equals 2520
72 times 36 equals 2592
72 times 37 equals 2664
72 times 38 equals 2736
72 times 39 equals 2808
72 times 40 equals 2880
72 times 41 equals 2952
72 times 42 equals 3024
72 times 43 equals 3096
72 times 44 equals 3168
72 times 45 equals 3240
72 times 46 equals 3312
72 times 47 equals 3384
72 times 48 equals 3456
72 times 49 equals 3528
72 times 50 equals 3600
72 times 51 equals 3672
72 times 52 equals 3744
72 times 53 equals 3816
72 times 54 equals 3888
72 times 55 equals 3960
72 times 56 equals 4032
72 times 57 equals 4104
72 times 58 equals 4176
72 times 59 equals 4248
72 times 60 equals 4320
72 times 61 equals 4392
72 times 62 equals 4464
72 times 63 equals 4536
72 times 64 equals 4608
72 times 65 equals 4680
72 times 66 equals 4752
72 times 67 equals 4824
72 times 68 equals 4896
72 times 69 equals 4968
72 times 70 equals 5040
72 times 71 equals 5112
72 times 72 equals 5184
72 times 73 equals 5256
72 times 74 equals 5328
72 times 75 equals 5400
72 times 76 equals 5472
72 times 77 equals 5544
72 times 78 equals 5616
72 times 79 equals 5688
72 times 80 equals 5760
72 times 81 equals 5832
72 times 82 equals 5904
72 times 83 equals 5976
72 times 84 equals 6048
72 times 85 equals 6120
72 times 86 equals 6192
72 times 87 equals 6264
72 times 88 equals 6336
72 times 89 equals 6408
72 times 90 equals 6480
72 times 91 equals 6552
72 times 92 equals 6624
72 times 93 equals 6696
72 times 94 equals 6768
72 times 95 equals 6840
72 times 96 equals 6912
72 times 97 equals 6984
72 times 98 equals 7056
72 times 99 equals 7128
72 times 100 equals 7200
